logfc_SW2	fdr_SW2	logfc_SW3	fdr_SW3	logfc_SW4	fdr_SW4	logfc_SW5	fdr_SW5	logfc_SW6	fdr_SW6	logfc_SW7	fdr_SW7	logfc_SW8	fdr_SW8	logfc_SW9	fdr_SW9	logfc_SW10	fdr_SW10	logfc_SW11	fdr_SW11	logfc_SW12	fdr_SW12	logfc_SW13	fdr_SW13
GAS2L3	0.121898446803079	0.79260476473575	-0.0624375654643729	0.956090042882564	0.453455704228894	0.301200094422789	0.00481923142965735	0.999284806025574	0.0335111394903891	0.972343586302067	0.0667571312220262	0.930942591887409	-0.237865641261156	0.696352817269774	-0.00389378319250704	0.999825254749618	0.44945875560187	0.874339283967233	0	1	0.195963638253731	0.618817105148735	-0.251828029523874	0.397514887169406
GAS7	0.321988348883828	0.181909619172304	0.199550526218522	0.728465878113836	-0.0497468916321673	0.962655915292894	0.347310001261181	0.883515920936916	-0.00186561299506987	0.998313537431291	-0.389497917352336	0.453021750181283	0.452832781907078	0.384257317853666	-0.0586735859421082	0.999825254749618	0.307229338053332	0.999550711701349	0	1	0.158744260507127	0.746250919345467	0.214895690074233	0.606447580051447
GAS8	0.0836080246992417	0.843663936344756	0.0102988659810703	0.994358170945716	-0.155477019719582	0.850582159812325	-0.285066658665909	0.884590138931114	0.184484355372904	0.493936196945632	-0.172841191438389	0.590921158491184	-0.0481521526120412	0.960664375678414	-0.128533604286006	0.999825254749618	0.240093363122939	0.999550711701349	0	1	-0.172072263797191	0.657112037762354	0.122076363024581	0.8569050172905
GASK1B	0.296289854157639	0.182291062532678	0.130316158079672	0.774164194146106	-0.197968968662781	0.804104700654066	0.459394739957053	0.543387193039842	0.193709114088446	0.592621537645106	-0.249334879888925	0.366058013212078	0.153888463383189	0.790723877690026	-0.223026427112331	0.781551598570085	0.322877146280787	0.97084608960667	0	1	-0.198277166883281	0.657496454919795	0.456403454681378	0.028344204879454
GATAD2A	-0.123942884625163	0.476405356144273	0.00286922919094846	0.997134628681459	0.155447684106718	0.790922538541032	0.0489259770770275	0.992683762497706	-0.167823358701368	0.418849227589249	0.0607380215645766	0.875762229699577	-0.0757227259290645	0.915963166374881	0.243582363423465	0.901475057264723	-0.201710321227308	0.885114613069515	0	1	-0.0539084343329376	0.9085535658266	-0.271770432322058	0.24470816084934
GATAD2B	-0.127980201270648	0.707010959885917	-0.262700813781506	0.505232248446294	0.400135737731545	0.419910436938475	-0.016856464128495	0.997206629392131	-0.0717961245509172	0.895480451692239	0.0112543342682634	0.982220505943415	0.167582768627376	0.811931561331976	-0.238528204460958	0.999825254749618	-0.150467912559764	0.999550711701349	0	1	0.172704105203424	0.663962386670528	0.00361066663186171	0.995346312007536
GATD1	0.0196413630300769	0.959253843545501	-0.108245221480623	0.780794400813123	0.0153822382953587	0.972048069632399	-0.0363053706857714	0.993540231376518	-0.0444347790032105	0.904919365064309	-0.0428581101193404	0.930126623258871	0.063036244499988	0.947798851667483	0.125336851760753	0.999825254749618	-0.183257474347713	0.999550711701349	0	1	-0.172217010402119	0.717133475114607	-0.305431052160649	0.251114304889499
GATD1-DT	-0.0338499993428121	0.955917485443506	0.141011542938205	0.822644334167218	0.00428740396709125	0.99625667796126	-0.233907637233823	0.908620722500174	-0.198555545114702	0.664746306827416	0.149367321353172	0.799624989275661	0.0537307757907947	0.975375785164411	0.0674019509788998	0.999825254749618	0.152637780374366	0.999550711701349	0	1	-0.247702371997093	0.660422617199188	-0.279372213723844	0.595066543066949
GBA2	-0.0623560289152409	0.564700744635791	0.0140479494921746	0.968105906237116	-0.10269422601337	0.776942479713259	0.0330606587206631	0.993540231376518	-0.0206812872166424	0.942444014429683	0.0360283977495147	0.839314594531245	0.0784309979502743	0.776875085726947	0.0399995623297931	0.999825254749618	-0.291406045862238	0.699577067909169	0	1	-0.0141341660908678	0.969768407567133	-0.123082168862233	0.473616084323519
GBF1	-0.0626141603048657	0.720831755312371	0.0583173109105582	0.848103841387601	-0.015722265126073	0.975754286575364	-0.10975246167916	0.937968569415539	-0.0122743281738141	0.973778003028012	0.0304918116704376	0.921603871737159	0.0858309793817216	0.818888832448133	0.0163196210057101	0.999825254749618	-0.113128642829584	0.999550711701349	0	1	-0.0414724229172465	0.883971322272086	-0.068255913809028	0.82171173628188
GBGT1	-0.0110987718966594	0.9892676524504	0	1	0.295733651459789	0.76476602367556	0.0548518394723764	0.995630381351448	0.0721202149747909	0.928541548894865	-0.207612429381849	0.737897063762176	0.31669497024508	0.709649052150789	0.103035974854098	0.999825254749618	-0.105571553954695	0.999550711701349	0	1	-0.292681938828962	0.541726336455142	0.500298223802418	0.13386294560563
GBP1	0.153672171156876	0.540942709889651	0.305478485639812	0.150755550422998	-0.194178323362701	0.768644861654211	0.0543977844418538	0.994292658688173	-0.366045910617324	0.116930008981337	0.342653150098186	0.0851996848293035	-0.0634624471062073	0.934952785861608	0.0687398642782495	0.999825254749618	0.184356149600854	0.999550711701349	0	1	0.132444104382896	0.749076655274458	-0.042881289715828	0.965825168955395
GBP4	0.190363741925468	0.207806225998773	0.137746159594838	0.675464576952338	-0.0611904710476067	0.906874155957704	0.180819467422681	0.865295163350055	-0.164857901099024	0.426422182580787	0.0311466739507015	0.922667274010985	0.0864256649297303	0.849237036264523	-0.102115256899063	0.999825254749618	0.106461702062937	0.999550711701349	0	1	-0.018078022881918	0.979820411236116	0.207554880238712	0.603565171245503
GBP5	0.387006096349338	0.223378251949717	0.225567956994291	0.758470821897588	0.0478315968719375	0.973468281315415	0.172390051507972	0.975213427203528	-0.279423226249962	0.568091190372348	0.224917386233228	0.592988972812945	0.448284626562217	0.17719413687199	-0.048894785405077	0.999825254749618	0.201718362645501	0.999550711701349	0	1	-0.0789573020751982	0.92806458582881	0.451092767183845	0.316661121050981
GCA	0.228540755049871	0.18936081680633	0.00831368161902973	0.993770930478064	-0.00725657599094194	0.993666655943258	0.0178866080837795	0.997206629392131	-0.00073828969061336	0.998313537431291	-0.106276763942978	0.853644964011931	0.34196530731009	0.346998003694362	-0.128851285943724	0.999825254749618	0.128282721558994	0.999550711701349	0	1	-0.18698105761721	0.462699826248964	0.25136812003485	0.286486961236986
GCAT	-0.116166552697451	0.762771356328395	-0.272235109904859	0.45349341522522	-0.0280489551002359	0.980070402918985	-0.192525766895965	0.924494383382581	0.146390571801129	0.779833328380075	-0.104418760501453	0.83668652527433	-0.227183714087336	0.700613106518814	-0.0130796848359499	0.999825254749618	-0.234798960270297	0.999550711701349	0	1	0.339460130886937	0.289665918089525	-0.352153942552997	0.375271316595082
GCC1	-0.101211414547268	0.597428940555498	0.036360725498386	0.943632575490117	-0.115397412746946	0.825838512263504	-0.159384373855694	0.883515920936916	0.0866757505382399	0.689665176919274	0.0361267067561598	0.881733039911791	-0.0368327901507176	0.933358429228225	0.236173178126041	0.667847765774182	-0.0867282530521333	0.999550711701349	0	1	-0.0907207708126308	0.822476028590036	-0.212866927155721	0.437404200344264
GCC2	-0.0394738106660141	0.847712135531238	-0.151618984286175	0.197208475757831	0.061761696573059	0.869589365296327	0.104592526453826	0.903715294992454	0.063280155947623	0.768605373827065	-0.100682635594865	0.420218095055108	0.0372571091817002	0.91896731804643	-0.0885502975791485	0.999825254749618	-0.0375342640714847	0.999550711701349	0	1	-0.0825935081706526	0.77522347369087	0.169330267195739	0.513621562785459
GCGR	-0.211736139104584	0.40190405373335	-0.138954757171907	0.766429982300753	-0.132397743447398	0.863479799117526	-0.137131700562562	0.957988379933034	-0.0935045630681431	0.831568465385172	0.154544191329657	0.664337973515927	0.013471346743001	0.988129656179214	-0.136305192896521	0.999825254749618	0.0120912939410422	0.999550711701349	0	1	-0.0633925397587549	0.895248582804761	-0.245724154789797	0.45051077468
GCHFR	-0.108631105027676	0.818929402914648	-0.135968801620692	0.873335489730132	0.00541378865808622	0.995539088927109	-0.117695490284701	0.982995898930407	0.0966585270754748	0.882884431044545	0.117042257128972	0.812733393190529	-0.217329011752086	0.760578640636417	-0.317036929652923	0.923383935666088	0.165772726968706	0.999550711701349	0	1	0.38503439321793	0.283545920150132	-0.0550867298874114	0.971646939043637
GCKR	-0.18504175454879	0.0902189651415691	0.0324622143745416	0.930050344153504	0.00654664385779254	0.990267800538948	-0.0196610444701857	0.997206629392131	-0.163284310478961	0.513002081758882	0.0812222314172271	0.81857097442852	-0.105997352469728	0.825980150564049	-0.0360417951357929	0.999825254749618	-0.0119951656382971	0.999550711701349	0	1	-0.0204341466669715	0.966397731734179	-0.274924269549321	0.218547109602319
GCLC	0.0305464220155835	0.915725314721513	-0.0257039245243806	0.95658618379248	-0.0786744185304024	0.837475222147013	-0.176949024010988	0.835609353667539	-0.0390600472509123	0.933601899490468	0.0719690595717592	0.851620110159558	-0.140740159402126	0.755155956557841	-0.0206716185411079	0.999825254749618	0.120613216074077	0.999550711701349	-0.256196852419891	0.199824632071511	0.0078912781451702	0.987071176909129	-0.184339413045667	0.415905188968513
GCM1	0.132897616890317	0.689012502382543	0	1	-0.0545236754452545	0.96004573552635	-0.0208087942096108	0.997206629392131	-0.0718682274131377	0.91476231571552	-0.193005792160293	0.650253876503713	-0.0462882651628129	0.978271659220291	0	1	0.0703393819156336	0.999550711701349	0	1	-0.426597213202836	0.479244311725397	-0.295919276843508	0.753464463086193
GCN1	-0.0416559071033809	0.856388051803527	0.00232766411889945	0.996115325012519	0.042404556327103	0.918482361363869	0.102862252296392	0.948953838777355	-0.130025823852974	0.541351247914985	-0.0762755212475041	0.761981795852219	0.132415378735798	0.683755436290252	0.108077591669585	0.999825254749618	-0.292706330237453	0.879035823016137	0	1	-0.167173866860053	0.540185590595523	-0.232835335171557	0.464426416911188
GCNT2	-0.0311693337600446	0.888486901154437	-0.0579120328826899	0.781533079419231	0.0136422787658789	0.978391567051069	0.0803104239801767	0.981199523544775	0.113474195575568	0.705817217509334	-0.20527817440398	0.344099262421117	-0.0681919403678909	0.892637420768373	-0.259311516698833	0.899873489956249	0.251358345132544	0.957852390338741	0	1	-0.0405248586870691	0.921461064989969	-0.0998972781584911	0.746568718506401
GCNT4	0.322855870789366	0.515987568192503	-0.20298041699684	0.835316308133898	1.05412259452823	0.0386109002327182	-0.149235438811206	0.987315708519285	0.556387331692509	0.212073367475323	-0.287050495414758	0.675884390371357	-0.371476483645115	0.695708072082855	0.811111073604597	0.321808433716641	-0.598773903764771	0.885114613069515	0	1	0.145982245684926	0.864500512843355	0.651209685244663	0.168423496890759
GCNT7	-0.167728479192302	0.606627405017259	0	1	0.169256544852229	0.837475222147013	-0.133826240314723	0.982995898930407	-0.0301116443457562	0.966943880095631	0.020608124327457	0.97663482646427	0.0645484319531171	0.960331615037952	-0.275397170675694	0.999825254749618	-0.406939167796378	0.999550711701349	0	1	-0.243318146967101	0.727101792016692	0.162197091122654	0.859019268680001
GCSH	-0.0706302845870704	0.814643872315242	-0.15892055271889	0.632315125290716	0.123672535757341	0.778585604526366	-0.0143136049611848	0.997206629392131	0.107021136111534	0.754974849697628	0.172389658933908	0.570908733441586	-0.315434044817398	0.226702044859244	0.0541005800626689	0.999825254749618	-0.156978034481805	0.999550711701349	0	1	0.141471436150403	0.79458406671561	0.0500112468419649	0.966155037959685
GDF15	0.101377347127079	0.893597059311058	0	1	0.57576229506207	0.523767142549459	-0.150936798880436	0.988758631833133	0.323478910717229	0.664579328372344	-0.235292332933398	0.70882756562259	-0.283049251778964	0.836723119485499	1.0534379825226	0.504410580377062	-0.224146987942465	0.999550711701349	0	1	0.724396457100286	0.283545920150132	-0.0215709078535359	0.990301757558121
GDF7	-0.145905849362583	0.684754082515327	-0.0463066813360217	0.95777639572841	-0.0745982963671594	0.907307050120585	0.132764008274112	0.959434841516699	-0.0339969918872006	0.950811202335223	-0.195085028225822	0.670849195461428	-0.113473290172194	0.920838022925795	0.43425210306424	0.587487313642389	0.123132018777875	0.999550711701349	0	1	-0.213145177480102	0.594548002011811	-0.128494687082273	0.837203881029566
GDI2	0.0402655062720724	0.85679381234457	0.0356184441030053	0.930050344153504	-0.25008872368544	0.360974916078902	0.0306851561610295	0.994292658688173	-0.0555253491712526	0.831568465385172	0.230494240688486	0.0797629178776444	-0.212861762233379	0.282280915789323	-0.0923687035139063	0.999825254749618	0.0999407815402005	0.999550711701349	0.00781730828833007	0.988936605191842	0.0746810777920976	0.761342933665457	-0.0415420510419822	0.894889214695484
GEM	0.0655230676605271	0.933916143179532	-0.14190104966931	0.903346282160809	0.515285345983713	0.490099882295671	0.424864477815824	0.892517451747067	0.488713251553004	0.357845732069356	-0.291106495099481	0.706213728629816	0.0962561396036462	0.956043808581289	-0.409803472391271	0.986778374076059	0.73321560016654	0.735962181041618	0	1	-0.0836461562357634	0.950351306810379	1.05285666778967	0.0113151056522584
GEMIN4	-0.16796253399006	0.365915947336982	-0.228496261047219	0.318142880518138	-0.0174883917383464	0.983704240655086	0.0459479999531115	0.993540231376518	0.147267897985759	0.613615715805283	-0.220884608629009	0.312062298823317	0.0688020549713922	0.917787986991274	-0.143988296927777	0.999825254749618	-0.267094518581566	0.874339283967233	0	1	0.0138636686577395	0.987071176909129	0.0456260271333408	0.95072074877479
GEMIN6	0.0096636252287386	0.974098339926169	-0.124485643366547	0.567067292315462	-0.091939405193014	0.81175884180007	-0.114348000520548	0.884563580810406	0.0838034459472409	0.614901246016356	-0.0886209792759114	0.653148408250386	-0.100257713410668	0.812497268929068	0.0359223254324675	0.999825254749618	0.154177848344603	0.999550711701349	0	1	-0.0401812232240999	0.919746795481823	0.0644922499959559	0.90327446954792
GEMIN7	-0.0409032289636828	0.921110885875655	0.150555329264022	0.736213516138951	-0.196739096943542	0.711745207157414	-0.141567181524243	0.952836145748862	-0.0175046734985955	0.972343586302067	0.104733918838337	0.751089193783034	-0.0325805406311997	0.975377347240419	0.043124729144238	0.999825254749618	0.117458191362754	0.999550711701349	0	1	0.125829277307784	0.815568010289343	-0.0566137214581639	0.94193050732214
GET3	0.167588445449062	0.560821792764483	0.121471739849644	0.801776458565422	-0.291444067006416	0.584714571557801	0.0959044981863216	0.982369156558786	0.0652346109541338	0.896372140888308	0.0445351606933928	0.915892494167885	-0.203355344133798	0.594625146487835	-0.0215556846044502	0.999825254749618	0.389528036955036	0.837728111880701	0	1	-0.0794671437158336	0.869771732810349	0.221945866002448	0.460831673738006
GFER	-0.0671987098434847	0.869945616163804	0.014912378630192	0.983660227821759	-0.0467153052014033	0.955081900703478	0.124935107811125	0.959434841516699	-0.0440287096590917	0.927016758509335	0.191031971861426	0.474738895959555	-0.176542637736173	0.743214198465617	-0.109039716824228	0.999825254749618	0.215584678991839	0.999550711701349	0	1	0.267607887734689	0.425276691358972	0.0708473609539382	0.94043759206995
GFOD2	-0.0647251441724226	0.827915340157769	0.184479012265782	0.53188231313866	-0.349325369113618	0.061696082710054	-0.0440027566421831	0.99106334087533	-0.0413389676365147	0.922835468631124	0.0285644701016661	0.945087057816744	0.0388430217323585	0.960541843882032	-0.00229361318495504	0.999825254749618	0.0310958286609523	0.999550711701349	0	1	-0.0451695934617006	0.925591955223575	-0.250095238546548	0.24201074635294
GFUS	-0.0304045479124345	0.94766903945965	0.104535883990535	0.817469454943026	0.229337904173019	0.641507321672215	0.128737706834038	0.965710279522547	-0.0570170415760149	0.912760842958613	-0.0390156002628807	0.935071056559936	0.0129800505675477	0.986557189825221	-0.192395616252185	0.957469637997015	0.231684460124953	0.97084608960667	0	1	0.0368930195650338	0.951989502384371	0.103274627193865	0.876737706562676
GGA1	0.0498482633178798	0.807460098056883	0.054593410352661	0.878387433576027	0.0832820111366358	0.816559405273498	-0.0771891093280115	0.970268115550373	-0.02739693503261	0.939866367140278	-0.107755566926156	0.669841142523238	0.106993392211225	0.824172888291192	0.147656359172454	0.999825254749618	-0.0992135573380779	0.999550711701349	0	1	-0.255461134918851	0.257971944481164	-0.0865722050061138	0.825223430708971
